timestamp,index_name,doc_count
2026-07-13T17:34:16.025450,knowledge_etl_release_tst_lt_0,7
2026-07-13T17:34:17.119521,attachment_etl_release_tst,588
2026-07-13T17:34:17.119521,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:17.119521,knowledge_chunk_etl_release_tst_lt_0,13
2026-07-13T17:34:17.119521,knowledge_etl_release_tst_lt_0,7
2026-07-13T17:34:18.211893,attachment_etl_release_tst,588
2026-07-13T17:34:18.211893,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:18.211893,knowledge_chunk_etl_release_tst_lt_0,13
2026-07-13T17:34:18.211893,knowledge_etl_release_tst_lt_0,7
2026-07-13T17:34:19.320259,attachment_etl_release_tst,588
2026-07-13T17:34:19.320259,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:19.320259,knowledge_chunk_etl_release_tst_lt_0,13
2026-07-13T17:34:19.320259,knowledge_etl_release_tst_lt_0,7
2026-07-13T17:34:20.418655,attachment_etl_release_tst,588
2026-07-13T17:34:20.418655,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:20.418655,knowledge_chunk_etl_release_tst_lt_0,15
2026-07-13T17:34:20.418655,knowledge_etl_release_tst_lt_0,7
2026-07-13T17:34:21.517110,attachment_etl_release_tst,588
2026-07-13T17:34:21.517110,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:21.517110,knowledge_chunk_etl_release_tst_lt_0,15
2026-07-13T17:34:21.517110,knowledge_etl_release_tst_lt_0,8
2026-07-13T17:34:22.623770,attachment_etl_release_tst,588
2026-07-13T17:34:22.623770,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:22.623770,knowledge_chunk_etl_release_tst_lt_0,15
2026-07-13T17:34:22.623770,knowledge_etl_release_tst_lt_0,8
2026-07-13T17:34:23.719005,attachment_etl_release_tst,588
2026-07-13T17:34:23.719005,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:23.719005,knowledge_chunk_etl_release_tst_lt_0,15
2026-07-13T17:34:23.719005,knowledge_etl_release_tst_lt_0,8
2026-07-13T17:34:24.816229,attachment_etl_release_tst,588
2026-07-13T17:34:24.816229,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:24.816229,knowledge_chunk_etl_release_tst_lt_0,16
2026-07-13T17:34:24.816229,knowledge_etl_release_tst_lt_0,9
2026-07-13T17:34:25.915190,attachment_etl_release_tst,588
2026-07-13T17:34:25.915190,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:25.915190,knowledge_chunk_etl_release_tst_lt_0,16
2026-07-13T17:34:25.915190,knowledge_etl_release_tst_lt_0,9
2026-07-13T17:34:27.011443,attachment_etl_release_tst,588
2026-07-13T17:34:27.011443,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:27.011443,knowledge_chunk_etl_release_tst_lt_0,16
2026-07-13T17:34:27.011443,knowledge_etl_release_tst_lt_0,9
2026-07-13T17:34:28.106343,attachment_etl_release_tst,588
2026-07-13T17:34:28.106343,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:28.106343,knowledge_chunk_etl_release_tst_lt_0,16
2026-07-13T17:34:28.106343,knowledge_etl_release_tst_lt_0,9
2026-07-13T17:34:29.216507,attachment_etl_release_tst,588
2026-07-13T17:34:29.216507,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:29.216507,knowledge_chunk_etl_release_tst_lt_0,16
2026-07-13T17:34:29.216507,knowledge_etl_release_tst_lt_0,9
2026-07-13T17:34:30.308707,attachment_etl_release_tst,588
2026-07-13T17:34:30.308707,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:30.308707,knowledge_chunk_etl_release_tst_lt_0,17
2026-07-13T17:34:30.308707,knowledge_etl_release_tst_lt_0,10
2026-07-13T17:34:31.414689,attachment_etl_release_tst,588
2026-07-13T17:34:31.414689,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:31.414689,knowledge_chunk_etl_release_tst_lt_0,17
2026-07-13T17:34:31.414689,knowledge_etl_release_tst_lt_0,10
2026-07-13T17:34:32.518131,attachment_etl_release_tst,588
2026-07-13T17:34:32.518131,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:32.518131,knowledge_chunk_etl_release_tst_lt_0,17
2026-07-13T17:34:32.518131,knowledge_etl_release_tst_lt_0,10
2026-07-13T17:34:33.675622,attachment_etl_release_tst,588
2026-07-13T17:34:33.675622,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:33.675622,knowledge_chunk_etl_release_tst_lt_0,17
2026-07-13T17:34:33.675622,knowledge_etl_release_tst_lt_0,10
2026-07-13T17:34:34.791682,attachment_etl_release_tst,588
2026-07-13T17:34:34.791682,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:34.791682,knowledge_chunk_etl_release_tst_lt_0,17
2026-07-13T17:34:34.791682,knowledge_etl_release_tst_lt_0,10
2026-07-13T17:34:35.901844,attachment_etl_release_tst,588
2026-07-13T17:34:35.901844,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:35.901844,knowledge_chunk_etl_release_tst_lt_0,18
2026-07-13T17:34:35.901844,knowledge_etl_release_tst_lt_0,11
2026-07-13T17:34:37.002513,attachment_etl_release_tst,588
2026-07-13T17:34:37.002513,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:37.002513,knowledge_chunk_etl_release_tst_lt_0,18
2026-07-13T17:34:37.002513,knowledge_etl_release_tst_lt_0,11
2026-07-13T17:34:38.126482,attachment_etl_release_tst,588
2026-07-13T17:34:38.126482,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:38.126482,knowledge_chunk_etl_release_tst_lt_0,18
2026-07-13T17:34:38.126482,knowledge_etl_release_tst_lt_0,11
2026-07-13T17:34:39.230191,attachment_etl_release_tst,588
2026-07-13T17:34:39.230191,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:39.230191,knowledge_chunk_etl_release_tst_lt_0,18
2026-07-13T17:34:39.230191,knowledge_etl_release_tst_lt_0,11
2026-07-13T17:34:40.323749,attachment_etl_release_tst,588
2026-07-13T17:34:40.323749,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:40.323749,knowledge_chunk_etl_release_tst_lt_0,18
2026-07-13T17:34:40.323749,knowledge_etl_release_tst_lt_0,11
2026-07-13T17:34:41.421582,attachment_etl_release_tst,588
